"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка API метода POST: не переданы обязательные параметры, неверное значение параметра sex","614","Нарушение контракта метода POST /user","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:08 UTC 2025","passed","Sat Aug 16 22:21:09 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUserNegativeParams"
"Проверка ошибок при неккоректном заполнении карточки клиента","5779","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:14:46 UTC 2025","passed","Sat Aug 16 22:14:52 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Проверка ошибок при неккоректном заполнении карточки клиента","5714","Проверка ошибок при неккоректном заполнение карточки клиента","PfDiplomaTeam1 All Tests","Sat Aug 16 22:16:35 UTC 2025","failed","Sat Aug 16 22:16:41 UTC 2025","tests.ui.CreateUserTest","All Tests","tests.ui.CreateUserTest","createUserWithNegativeValue"
"Негативные проверки на ввод цифр в поля ввода","4658","Ввод русских, английских букв, спецсимволов и пробела в поля ввода","PfDiplomaTeam1 All Tests","Sat Aug 16 22:10:30 UTC 2025","passed","Sat Aug 16 22:10:35 UTC 2025","tests.ui.BuyOrSellCarInputsTest","All Tests","tests.ui.BuyOrSellCarInputsTest","negativeInputInFields"
"Проверка API метода POST","624","Проверка создания пользователя","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:00 UTC 2025","passed","Sat Aug 16 22:21:01 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","createUser"
"Попытка заселения / выселения пользователя при неполном заполнении формы","4705","Попытка отправки формы с незаполненным(и) обязательным(и) значением(ями)","PfDiplomaTeam1 All Tests","Sat Aug 16 22:19:08 UTC 2025","passed","Sat Aug 16 22:19:13 UTC 2025","tests.ui.SettleToHouseTest","All Tests","tests.ui.SettleToHouseTest","settleUserToOrEvictFromHouseWithEmptyFieldsValues"
"Проверка ошибок  при удалении","4852","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:14 UTC 2025","passed","Sat Aug 16 22:17:18 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка ошибок  при удалении","4738","Проверка ошибок при удалении","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:33 UTC 2025","passed","Sat Aug 16 22:17:38 UTC 2025","tests.ui.AllDeleteTest","All Tests","tests.ui.AllDeleteTest","notValidAddMoney"
"Проверка API метода PUT","616","Попытка изменения информации по несуществующему пользователю","PfDiplomaTeam1 All Tests","Sat Aug 16 22:21:14 UTC 2025","passed","Sat Aug 16 22:21:15 UTC 2025","tests.api.PersonControllerTest","All Tests","tests.api.PersonControllerTest","changeUserWithNonExistentId"
"Проверка изменения значений в полях ввода по нажатию на стрелочки в этих полях","4458","Проверяет увеличение/уменьшение значений в полях ввода User ID и House ID при нажатии на стрелки","PfDiplomaTeam1 All Tests","Sat Aug 16 22:17:58 UTC 2025","passed","Sat Aug 16 22:18:02 UTC 2025","tests.ui.SettleToHouseInputsTest","All Tests","tests.ui.SettleToHouseInputsTest","changeFieldsValue"
